0,0,0,0,0.001,1000,1.0,450.0
0,-3.05178e-005,0,-90,-0.000666667,1000,1.1,450.0
0,-3.05178e-005,0,-135,0.002,1000,1.2000000000000002,450.0
0,0,0,135,0.000333333,1000,1.3000000000000003,450.0
-3.05178e-005,-3.05178e-005,0,180,0.001,1000,1.4000000000000004,450.0
0,-3.05178e-005,0,-45,-0.00266667,1000,1.5000000000000004,450.0
0,-3.05178e-005,0,-90,0.001,1000,1.6000000000000005,450.0
0,0,0,90,-0.00233333,1000,1.7000000000000006,450.0
-3.05178e-005,0,0,-135,0.004,1000,1.8000000000000007,450.0
0,0,0,0,-0.001,1000,1.9000000000000008,450.0
0,0,0,90,-0.000666667,1000,3.0,450.0
-3.05178e-005,-3.05178e-005,0,-90,-0.00233333,1000,3.2,450.0
0,0,0,0,0.001,1000,3.4000000000000004,450.0
0,0,0,90,0.000333333,1000,3.6000000000000005,450.0
-3.05178e-005,-3.05178e-005,0,-135,0.000333333,1000,3.8000000000000007,450.0
0,-3.05178e-005,0,-90,-0.000666667,1000,1.0,460.0
-3.05178e-005,0,0,180,0.001,1000,1.1,460.0
0,0,0,0,-0.00266667,1000,1.2000000000000002,460.0
0,0,0,-90,-0.000666667,1000,1.3000000000000003,460.0
0,0,0,-45,-0.00233333,1000,1.4000000000000004,460.0
0,0,0,45,0.001,1000,1.5000000000000004,460.0
0,0,0,45,0.000333333,1000,1.6000000000000005,460.0
0,0,0,0,0.000333333,1000,1.7000000000000006,460.0
0,-3.05178e-005,0,-45,0.000333333,1000,1.8000000000000007,460.0
0,0,0,90,0.002,1000,1.9000000000000008,460.0
-3.05178e-005,0,0,180,-0.000666667,1000,3.0,460.0
0,-3.05178e-005,0,-45,-0.000666667,1000,3.2,460.0
0,-3.05178e-005,0,-90,-0.00266667,1000,3.4000000000000004,460.0
0,-3.05178e-005,0,-90,0.002,1000,3.6000000000000005,460.0
0,-3.05178e-005,0,180,-0.00233333,1000,3.8000000000000007,460.0
0,-3.05178e-005,0,0,-0.001,1000,1.0,470.0
0,0,0,90,-0.001,1000,1.1,470.0
-3.05178e-005,0,0,135,0.000333333,1000,1.2000000000000002,470.0
0,0,0,-45,-0.001,1000,1.3000000000000003,470.0
0,0,0,45,0.000333333,1000,1.4000000000000004,470.0
0,0,0,90,0.000333333,1000,1.5000000000000004,470.0
-3.05178e-005,0,0,180,-0.001,1000,1.6000000000000005,470.0
0,0,0,90,0.000333333,1000,1.7000000000000006,470.0
0,-3.05178e-005,0,-135,0.000333333,1000,1.8000000000000007,470.0
0,0,0,90,-0.000666667,1000,1.9000000000000008,470.0
-3.05178e-005,0,0,180,0.00366667,1000,3.0,470.0
-3.05178e-005,0,0,-135,0.005,1000,3.2,470.0
-3.05178e-005,0,0,90,-0.000666667,1000,3.4000000000000004,470.0
0,-3.05178e-005,0,0,-0.00233333,1000,3.6000000000000005,470.0
-3.05178e-005,0,0,180,0.000333333,1000,3.8000000000000007,470.0
