4.97702e-006,1.37091e-006,5.18563e-006,15.642,0.153,2618.74,15.6,411.875
5.12603e-006,1.2517e-006,5.27504e-006,13.86,0.156333,2619.08,15.625,411.875
5.45385e-006,1.63914e-006,5.69227e-006,16.794,0.154333,2619.02,15.65,411.875
5.00682e-006,1.49012e-006,5.24524e-006,16.596,0.154667,2620.35,15.675,411.875
5.33464e-006,1.72854e-006,5.60287e-006,17.952,0.153,2618.91,15.7,411.875
5.09623e-006,1.57953e-006,5.33464e-006,17.418,0.153,2619.79,15.725,411.875
5.51346e-006,1.49012e-006,5.69227e-006,15.21,0.151333,2620.74,15.75,411.875
5.15583e-006,1.51993e-006,5.36445e-006,16.53,0.155667,2620.79,15.775,411.875
5.00682e-006,1.43052e-006,5.21544e-006,15.894,0.154667,2620.96,15.8,411.875
4.94721e-006,1.69874e-006,5.24524e-006,19.068,0.153,2622.89,15.825,411.875
5.12603e-006,1.51993e-006,5.36445e-006,16.578,0.154667,2622.01,15.85,411.875
5.24524e-006,1.1623e-006,5.36445e-006,12.702,0.152667,2620.96,15.875,411.875
5.03662e-006,2.05637e-006,5.45385e-006,22.35,0.154333,2621.45,15.9,411.875
5.00682e-006,1.49012e-006,5.24524e-006,16.596,0.156333,2621.68,15.925,411.875
5.45385e-006,1.2517e-006,5.63267e-006,13.008,0.155667,2621.62,15.95,411.875
5.24524e-006,1.60933e-006,5.51346e-006,17.064,0.152667,2622.89,15.975,411.875
4.85781e-006,1.60933e-006,5.12603e-006,18.492,0.153,2621.9,16.0,411.875
5.24524e-006,1.54973e-006,5.45385e-006,16.614,0.155667,2622.01,16.025,411.875
5.21544e-006,1.69874e-006,5.45385e-006,18.048,0.151667,2622.17,16.05,411.875
5.51346e-006,1.57953e-006,5.72208e-006,16.014,0.154667,2622.56,16.075,411.875
5.27504e-006,1.78815e-006,5.57306e-006,18.978,0.155667,2621.45,16.1,411.875
5.30484e-006,1.51993e-006,5.51346e-006,16.086,0.153,2620.9,16.125,411.875
5.24524e-006,1.40072e-006,5.42405e-006,15.102,0.153,2620.79,16.15,411.875
3.87433e-006,1.31131e-006,4.11275e-006,18.876,0.15,2620.35,16.175,411.875
5.30484e-006,1.69874e-006,5.57306e-006,17.844,0.154333,2619.68,16.2,411.875
5.15583e-006,1.63914e-006,5.42405e-006,17.658,0.154667,2620.79,16.225,411.875
5.33464e-006,1.60933e-006,5.57306e-006,16.98,0.153,2621.62,16.25,411.875
5.51346e-006,1.34111e-006,5.69227e-006,13.872,0.155667,2620.79,16.275,411.875
5.00682e-006,1.43052e-006,5.21544e-006,16.122,0.153,2620.4,16.3,411.875
5.21544e-006,1.40072e-006,5.39425e-006,15.144,0.152667,2620.74,16.325,411.875
4.7982e-006,1.43052e-006,5.00682e-006,16.626,0.155667,2620.13,16.35,411.875
5.48366e-006,1.87755e-006,5.81148e-006,19.056,0.154667,2620.02,16.375,411.875
5.00682e-006,1.40072e-006,5.21544e-006,15.768,0.155667,2622.01,16.4,411.875
5.78168e-006,1.60933e-006,6.0201e-006,15.726,0.153,2620.24,16.425,411.875
5.42405e-006,1.49012e-006,5.63267e-006,15.552,0.154333,2620.13,16.45,411.875
5.21544e-006,1.72854e-006,5.48366e-006,18.546,0.153,2619.63,16.475,411.875
5.12603e-006,1.87755e-006,5.45385e-006,20.25,0.154667,2620.96,16.5,411.875
