5.36445e-006,1.54973e-006,5.57306e-006,16.062,0.156333,2624.44,15.0,411.875
5.57306e-006,1.49012e-006,5.78168e-006,15.198,0.153,2624.44,15.15,411.875
4.7982e-006,1.63914e-006,5.06642e-006,19.146,0.152667,2623.89,15.3,411.875
5.09623e-006,1.75834e-006,5.39425e-006,19.05,0.155667,2624.44,15.45,411.875
4.97702e-006,1.75834e-006,5.27504e-006,19.458,0.156333,2624.28,15.6,411.875
5.33464e-006,1.54973e-006,5.54326e-006,16.158,0.154333,2624.39,15.75,411.875
5.39425e-006,1.46032e-006,5.60287e-006,15.312,0.154333,2624.05,15.9,411.875
5.30484e-006,1.31131e-006,5.48366e-006,14.034,0.154333,2623.45,16.05,411.875
4.85781e-006,1.49012e-006,5.09623e-006,17.31,0.152667,2624.83,16.2,411.875
5.18563e-006,1.54973e-006,5.42405e-006,16.596,0.153,2624.83,16.35,411.875
5.12603e-006,1.75834e-006,5.42405e-006,19.098,0.154333,2625.66,16.5,411.875
