-0.000124426,-0.000201941,0.000236989,-121.608,0.000333333,1000,15.0,400.0
-0.000123621,-0.000201941,0.000236751,-121.41,0.001,1000,15.1,400.0
-0.000123055,-0.00020209,0.000236631,-121.29,0.000333333,1000,15.2,400.0
-0.000123204,-0.000202269,0.00023678,-121.356,-0.00266667,1000,15.3,400.0
-0.000124157,-0.00020215,0.000237168,-121.56,0.002,1000,15.4,400.0
-0.000123919,-0.000203104,0.000237585,-121.296,-0.000666667,1000,15.5,400.0
-0.000123263,-0.000201882,0.000236423,-121.416,0.002,1000,16.0,400.0
-0.000122578,-0.000202567,0.000236602,-121.236,-0.001,1000,16.02,400.0
-0.000123859,-0.000201703,0.000236631,-121.56,0.001,1000,16.04,400.0
-0.000123502,-0.000201971,0.000237019,-121.5,0.002,1000,16.06,400.0
-0.000124068,-0.000202299,0.000237198,-121.536,-0.001,1000,16.08,400.0
-0.000123532,-0.000202627,0.000237257,-121.368,-0.000666667,1000,16.1,400.0
-0.000123144,-0.000202716,0.000237406,-121.284,0.001,1000,16.12,400.0
-0.000123085,-0.000203432,0.000237704,-121.086,0.002,1000,16.14,400.0
-0.000124247,-0.000202478,0.000237823,-121.476,-0.001,1000,16.16,400.0
-0.000122667,-0.000202239,0.000236512,-121.236,0.000333333,1000,16.18,400.0
-0.000123561,-0.000203014,0.000237645,-121.422,-0.000666667,1000,16.2,400.0
